WTA,Location,Tournament,Date,Tier,Court,surface,Round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,tourney_date
10,Dubai,Dubai Duty Free Tennis Championships,2026-02-19,WTA1000,Outdoor,Hard,Quarterfinals,3,Anisimova A.,Andreeva M.,6,7.0,5690,4786.0,2.0,6.0,7,5,7,6,2.0,1.0,Completed,1.91,1.91,,,1.91,2.0,1.82,1.96,1.95,2.02,20260219
10,Dubai,Dubai Duty Free Tennis Championships,2026-02-19,WTA1000,Outdoor,Hard,Quarterfinals,3,Gauff C.,Eala A.,4,47.0,6423,1227.0,6.0,0.0,6,2,,,2.0,0.0,Completed,1.4,3.0,,,1.42,3.0,1.4,2.87,1.42,3.3,20260219
10,Dubai,Dubai Duty Free Tennis Championships,2026-02-19,WTA1000,Outdoor,Hard,Quarterfinals,3,Svitolina E.,Ruzic A.,9,67.0,3260,933.0,3.0,6.0,6,2,6,3,2.0,1.0,Completed,1.1,7.0,,,1.12,7.5,1.1,6.85,1.14,7.6,20260219
10,Dubai,Dubai Duty Free Tennis Championships,2026-02-20,WTA1000,Outdoor,Hard,Semifinals,3,Pegula J.,Anisimova A.,5,6.0,5888,5690.0,1.0,6.0,6,4,6,3,2.0,1.0,Completed,1.57,2.38,,,1.6,2.4,1.57,2.36,1.65,2.52,20260220
10,Dubai,Dubai Duty Free Tennis Championships,2026-02-20,WTA1000,Outdoor,Hard,Semifinals,3,Svitolina E.,Gauff C.,9,4.0,3260,6423.0,6.0,4.0,6,7,6,4,2.0,1.0,Completed,2.1,1.73,,,2.38,1.76,2.11,1.71,2.14,1.86,20260220
10,Dubai,Dubai Duty Free Tennis Championships,2026-02-21,WTA1000,Outdoor,Hard,The Final,3,Pegula J.,Svitolina E.,5,9.0,5888,3260.0,6.0,2.0,6,4,,,2.0,0.0,Completed,1.57,2.38,,,1.66,2.38,1.61,2.28,1.68,2.44,20260221
11,Austin,ATX Open,2026-02-23,WTA250,Outdoor,Hard,1st Round,3,Selekhmeteva O.,Parks A.,76,95.0,878,789.0,6.0,4.0,3,6,6,3,2.0,1.0,Completed,1.73,2.1,,,2.0,2.1,1.84,1.92,1.81,2.2,20260223
11,Austin,ATX Open,2026-02-23,WTA250,Outdoor,Hard,1st Round,3,Rakhimova K.,Bondar A.,92,65.0,802,978.0,6.0,3.0,7,5,,,2.0,0.0,Completed,1.73,2.1,,,1.8,2.15,1.73,2.06,1.83,2.18,20260223
11,Austin,ATX Open,2026-02-23,WTA250,Outdoor,Hard,1st Round,3,Bartunkova N.,Volynets K.,107,96.0,728,786.0,6.0,4.0,7,5,,,2.0,0.0,Completed,2,1.8,,,2.0,1.89,1.95,1.82,2.02,1.97,20260223
11,Austin,ATX Open,2026-02-24,WTA250,Outdoor,Hard,1st Round,3,Osuigwe W.,Mandlik E.,163,174.0,444,408.0,2.0,6.0,6,3,6,1,2.0,1.0,Completed,2.3,1.62,,,2.31,1.75,2.23,1.63,2.4,1.7,20260224
11,Austin,ATX Open,2026-02-24,WTA250,Outdoor,Hard,1st Round,3,Townsend T.,Fruhvirtova L.,119,121.0,666,657.0,4.0,6.0,7,6,7,5,2.0,1.0,Completed,1.57,2.38,,,1.57,2.45,1.55,2.4,,,20260224
11,Austin,ATX Open,2026-02-24,WTA250,Outdoor,Hard,1st Round,3,Masarova R.,Wang Xin.,120,30.0,660,1438.0,6.0,3.0,6,2,,,2.0,0.0,Completed,3.75,1.29,,,4.0,1.3,3.67,1.27,4.1,1.31,20260224
11,Austin,ATX Open,2026-02-24,WTA250,Outdoor,Hard,1st Round,3,Jovic I.,Blinkova A.,18,84.0,2095,848.0,6.0,3.0,6,4,,,2.0,0.0,Completed,1.08,8.0,,,1.1,8.5,1.08,7.4,1.12,8.6,20260224
11,Austin,ATX Open,2026-02-24,WTA250,Outdoor,Hard,1st Round,3,Galfi D.,Andreescu B.,87,164.0,821,443.0,6.0,3.0,5,7,6,4,2.0,1.0,Completed,2.38,1.57,,,2.75,1.61,2.34,1.57,2.54,1.64,20260224
11,Austin,ATX Open,2026-02-24,WTA250,Outdoor,Hard,1st Round,3,Juvan K.,Liu C.,93,214.0,796,338.0,6.0,4.0,7,6,,,2.0,0.0,Completed,1.8,2.0,,,1.82,2.01,1.8,1.97,1.92,2.06,20260224
11,Austin,ATX Open,2026-02-24,WTA250,Outdoor,Hard,1st Round,3,Tomljanovic A.,Williams V.,74,560.0,881,92.0,6.0,4.0,6,1,,,2.0,0.0,Completed,1.33,3.4,,,1.34,3.5,1.31,3.35,1.34,3.9,20260224
11,Austin,ATX Open,2026-02-24,WTA250,Outdoor,Hard,1st Round,3,Birrell K.,Marcinko P.,80,70.0,857,902.0,0.0,6.0,6,3,6,4,2.0,1.0,Completed,1.62,2.3,,,1.65,2.3,1.62,2.24,1.66,2.48,20260224
11,Austin,ATX Open,2026-02-24,WTA250,Outdoor,Hard,1st Round,3,Krueger A.,McNally C.,103,67.0,752,928.0,6.0,1.0,7,6,,,2.0,0.0,Completed,2.38,1.57,,,2.38,1.61,2.31,1.58,2.56,1.64,20260224
11,Austin,ATX Open,2026-02-24,WTA250,Outdoor,Hard,1st Round,3,Yuan Y.,Sramkova R.,128,102.0,607,758.0,4.0,6.0,7,5,6,1,2.0,1.0,Completed,2.1,1.73,,,2.1,1.8,2.06,1.74,2.26,1.76,20260224
11,Austin,ATX Open,2026-02-25,WTA250,Outdoor,Hard,1st Round,3,Stearns P.,Jones F.,62,73.0,988,890.0,3.0,6.0,6,3,6,2,2.0,1.0,Completed,1.3,3.5,,,1.35,3.5,1.32,3.3,1.41,3.35,20260225
11,Austin,ATX Open,2026-02-25,WTA250,Outdoor,Hard,1st Round,3,Zakharova A.,Stoiana M.,88,176.0,819,399.0,3.0,6.0,6,2,6,4,2.0,1.0,Completed,1.73,2.1,,,1.76,2.2,1.71,2.1,1.78,2.24,20260225
11,Austin,ATX Open,2026-02-25,WTA250,Outdoor,Hard,1st Round,3,Dolehide C.,Sun L.,126,98.0,627,780.0,6.0,2.0,6,3,,,2.0,0.0,Completed,2,1.8,,,2.0,1.87,1.97,1.8,2.06,1.91,20260225
11,Austin,ATX Open,2026-02-25,WTA250,Outdoor,Hard,2nd Round,3,Selekhmeteva O.,Rakhimova K.,76,92.0,878,802.0,6.0,2.0,7,5,,,2.0,0.0,Completed,2.2,1.67,,,2.25,1.7,2.17,1.66,2.38,1.71,20260225
11,Austin,ATX Open,2026-02-25,WTA250,Outdoor,Hard,2nd Round,3,Masarova R.,Osuigwe W.,120,163.0,660,444.0,7.0,6.0,6,3,,,2.0,0.0,Completed,1.36,3.2,,,1.4,3.25,1.36,3.08,1.41,3.3,20260225
11,Austin,ATX Open,2026-02-25,WTA250,Outdoor,Hard,2nd Round,3,Townsend T.,Bartunkova N.,119,107.0,666,728.0,6.0,1.0,6,4,,,2.0,0.0,Completed,2.38,1.57,,,2.38,1.72,2.24,1.62,2.52,1.64,20260225
11,Austin,ATX Open,2026-02-26,WTA250,Outdoor,Hard,2nd Round,3,Yuan Y.,Galfi D.,128,87.0,607,821.0,6.0,3.0,6,2,,,2.0,0.0,Completed,2,1.8,,,2.02,1.81,1.98,1.79,2.14,1.85,20260226
11,Austin,ATX Open,2026-02-26,WTA250,Outdoor,Hard,2nd Round,3,Krueger A.,Zakharova A.,103,88.0,752,819.0,7.0,5.0,6,3,,,2.0,0.0,Completed,1.53,2.5,,,1.54,2.75,1.5,2.52,1.56,2.74,20260226
11,Austin,ATX Open,2026-02-26,WTA250,Outdoor,Hard,2nd Round,3,Stearns P.,Juvan K.,62,93.0,988,796.0,6.0,0.0,6,2,,,2.0,0.0,Completed,1.53,2.38,,,1.6,2.43,1.56,2.37,1.71,2.4,20260226
11,Austin,ATX Open,2026-02-26,WTA250,Outdoor,Hard,2nd Round,3,Birrell K.,Dolehide C.,80,126.0,857,627.0,6.0,4.0,6,2,,,2.0,0.0,Completed,1.8,2.0,,,1.83,2.02,1.8,1.96,1.92,2.04,20260226
11,Austin,ATX Open,2026-02-27,WTA250,Outdoor,Hard,2nd Round,3,Tomljanovic A.,Jovic I.,74,18.0,881,2095.0,4.0,6.0,6,4,6,4,2.0,1.0,Completed,4.33,1.2,,,4.5,1.22,4.28,1.21,5.1,1.22,20260227
11,Austin,ATX Open,2026-02-27,WTA250,Outdoor,Hard,Quarterfinals,3,Birrell K.,Tomljanovic A.,80,74.0,857,881.0,6.0,3.0,6,3,,,2.0,0.0,Completed,2.2,1.67,,,2.25,1.68,2.17,1.66,2.26,1.76,20260227
11,Austin,ATX Open,2026-02-27,WTA250,Outdoor,Hard,Quarterfinals,3,Townsend T.,Masarova R.,119,120.0,666,660.0,5.0,7.0,6,2,6,2,2.0,1.0,Completed,1.5,2.63,,,1.53,2.75,1.49,2.57,1.54,2.78,20260227
11,Austin,ATX Open,2026-02-28,WTA250,Outdoor,Hard,Quarterfinals,3,Stearns P.,Selekhmeteva O.,62,76.0,988,878.0,6.0,1.0,5,7,7,5,2.0,1.0,Completed,1.53,2.5,,,1.56,2.5,1.53,2.45,1.61,2.58,20260228
11,Austin,ATX Open,2026-02-28,WTA250,Outdoor,Hard,Quarterfinals,3,Krueger A.,Yuan Y.,103,128.0,752,607.0,7.0,6.0,6,4,,,2.0,0.0,Completed,1.73,2.1,,,1.8,2.25,1.74,2.05,1.83,2.16,20260228
11,Austin,ATX Open,2026-02-28,WTA250,Outdoor,Hard,Semifinals,3,Stearns P.,Birrell K.,62,80.0,988,857.0,6.0,3.0,3,6,6,2,2.0,1.0,Completed,1.57,2.38,,,1.62,2.43,1.58,2.32,1.66,2.48,20260228
11,Austin,ATX Open,2026-02-28,WTA250,Outdoor,Hard,Semifinals,3,Townsend T.,Krueger A.,119,103.0,666,752.0,7.0,6.0,6,3,,,2.0,0.0,Completed,1.8,2.0,,,1.85,2.04,1.81,1.95,1.97,2.0,20260228
11,Austin,ATX Open,2026-03-01,WTA250,Outdoor,Hard,The Final,3,Stearns P.,Townsend T.,62,119.0,988,666.0,7.0,6.0,7,5,,,2.0,0.0,Completed,2,1.8,,,2.12,1.85,2.0,1.78,2.16,1.85,20260301
12,Merida,Merida Open,2026-02-23,WTA500,Outdoor,Hard,1st Round,3,Stakusic M.,Yastremska D.,142,49.0,542,1170.0,6.0,4.0,6,3,,,2.0,0.0,Completed,2.5,1.53,,,2.55,1.6,2.39,1.54,2.46,1.67,20260223
12,Merida,Merida Open,2026-02-23,WTA500,Outdoor,Hard,1st Round,3,Jimenez Kasintseva V.,Putintseva Y.,122,77.0,657,871.0,6.0,4.0,1,6,6,4,2.0,1.0,Completed,3.5,1.3,,,3.5,1.35,3.28,1.32,3.8,1.35,20260223
12,Merida,Merida Open,2026-02-24,WTA500,Outdoor,Hard,1st Round,3,Boulter K.,Haddad Maia B.,69,66.0,904,942.0,6.0,4.0,6,4,,,2.0,0.0,Completed,1.4,3.0,,,1.44,3.0,1.39,2.82,1.43,3.25,20260224
12,Merida,Merida Open,2026-02-24,WTA500,Outdoor,Hard,1st Round,3,Arango E.,Potapova A.,59,91.0,1027,810.0,7.0,6.0,6,2,,,2.0,0.0,Completed,3.2,1.36,,,3.75,1.38,3.2,1.33,3.4,1.4,20260224
12,Merida,Merida Open,2026-02-24,WTA500,Outdoor,Hard,1st Round,3,Osorio M.,Tjen J.,61,36.0,991,1341.0,6.0,4.0,6,3,,,2.0,0.0,Completed,1.91,1.91,,,1.91,2.0,1.83,1.92,1.9,2.08,20260224
12,Merida,Merida Open,2026-02-24,WTA500,Outdoor,Hard,1st Round,3,Linette M.,Maria T.,47,55.0,1234,1079.0,7.0,6.0,6,3,,,2.0,0.0,Completed,1.3,3.5,,,1.35,3.5,1.31,3.35,1.33,3.9,20260224
12,Merida,Merida Open,2026-02-24,WTA500,Outdoor,Hard,1st Round,3,Bucsa C.,Vekic D.,63,100.0,984,768.0,6.0,3.0,6,2,,,2.0,0.0,Completed,2.3,1.62,,,2.32,1.65,2.27,1.61,2.46,1.67,20260224
12,Merida,Merida Open,2026-02-24,WTA500,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Watson H.,48,281.0,1202,241.0,6.0,3.0,6,1,,,2.0,0.0,Completed,1.3,3.5,,,1.38,3.8,1.31,3.38,1.32,4.0,20260224
12,Merida,Merida Open,2026-02-24,WTA500,Outdoor,Hard,1st Round,3,Frech M.,Timofeeva M.,57,155.0,1053,463.0,6.0,4.0,7,6,,,2.0,0.0,Completed,1.44,2.75,,,1.5,3.0,1.45,2.69,1.53,2.82,20260224
12,Merida,Merida Open,2026-02-25,WTA500,Outdoor,Hard,1st Round,3,Sonmez Z.,Brace C.,81,204.0,851,359.0,6.0,2.0,6,0,,,2.0,0.0,Completed,1.36,3.2,,,1.38,3.25,1.35,3.12,1.4,3.4,20260225
12,Merida,Merida Open,2026-02-25,WTA500,Outdoor,Hard,1st Round,3,Hon P.,Zarazua R.,136,89.0,555,814.0,6.0,2.0,2,6,6,4,2.0,1.0,Completed,2.2,1.67,,,2.25,1.76,2.16,1.68,2.32,1.75,20260225
12,Merida,Merida Open,2026-02-25,WTA500,Outdoor,Hard,1st Round,3,Zhang S.,Lepchenko V.,86,152.0,821,483.0,6.0,2.0,6,1,,,2.0,0.0,Completed,1.2,4.5,,,1.23,4.75,1.21,4.28,1.24,5.0,20260225
12,Merida,Merida Open,2026-02-25,WTA500,Outdoor,Hard,2nd Round,3,Jimenez Kasintseva V.,Linette M.,122,47.0,657,1234.0,5.0,7.0,7,6,7,5,2.0,1.0,Completed,3.5,1.3,,,3.75,1.3,3.47,1.28,3.85,1.34,20260225
12,Merida,Merida Open,2026-02-25,WTA500,Outdoor,Hard,2nd Round,3,Bouzkova M.,Arango E.,34,59.0,1347,1027.0,2.0,6.0,6,1,2,0,1.0,1.0,Retired,1.29,3.75,,,1.3,3.75,1.28,3.51,1.33,3.9,20260225
12,Merida,Merida Open,2026-02-26,WTA500,Outdoor,Hard,2nd Round,3,Boulter K.,Osorio M.,69,61.0,904,991.0,6.0,3.0,0,0,,,1.0,0.0,Retired,2.2,1.67,,,3.0,1.7,2.2,1.64,2.42,1.69,20260226
12,Merida,Merida Open,2026-02-26,WTA500,Outdoor,Hard,2nd Round,3,Bucsa C.,Stakusic M.,63,142.0,984,542.0,7.0,6.0,6,3,,,2.0,0.0,Completed,1.67,2.2,,,1.7,2.75,1.63,2.23,1.72,2.34,20260226
12,Merida,Merida Open,2026-02-26,WTA500,Outdoor,Hard,2nd Round,3,Frech M.,Bouzas Maneiro J.,57,48.0,1053,1202.0,6.0,0.0,6,3,,,2.0,0.0,Completed,2.1,1.73,,,2.14,1.8,2.08,1.72,2.2,1.81,20260226
12,Merida,Merida Open,2026-02-26,WTA500,Outdoor,Hard,2nd Round,3,Sonmez Z.,Li A.,81,39.0,851,1333.0,3.0,6.0,7,6,6,4,2.0,1.0,Completed,2,1.8,,,2.01,1.85,1.96,1.8,2.08,1.9,20260226
12,Merida,Merida Open,2026-02-27,WTA500,Outdoor,Hard,2nd Round,3,Paolini J.,Hon P.,7,136.0,4047,555.0,6.0,0.0,6,2,,,2.0,0.0,Completed,1.17,5.0,,,1.19,6.0,1.17,4.88,1.19,5.7,20260227
12,Merida,Merida Open,2026-02-27,WTA500,Outdoor,Hard,2nd Round,3,Zhang S.,Navarro E.,86,20.0,821,2045.0,6.0,4.0,6,4,,,2.0,0.0,Completed,2.63,1.5,,,2.75,1.5,2.61,1.47,2.8,1.54,20260227
12,Merida,Merida Open,2026-02-27,WTA500,Outdoor,Hard,Quarterfinals,3,Frech M.,Bouzkova M.,57,34.0,1053,1347.0,6.0,3.0,4,6,6,3,2.0,1.0,Completed,2.38,1.57,,,2.38,1.62,2.3,1.58,2.5,1.65,20260227
12,Merida,Merida Open,2026-02-27,WTA500,Outdoor,Hard,Quarterfinals,3,Bucsa C.,Sonmez Z.,63,81.0,984,851.0,6.0,3.0,6,4,,,2.0,0.0,Completed,1.91,1.91,,,2.0,1.95,1.9,1.86,2.08,1.9,20260227
12,Merida,Merida Open,2026-02-28,WTA500,Outdoor,Hard,Quarterfinals,3,Zhang S.,Jimenez Kasintseva V.,86,122.0,821,657.0,6.0,1.0,6,3,,,2.0,0.0,Completed,1.36,3.2,,,1.36,3.5,1.33,3.21,1.38,3.5,20260228
12,Merida,Merida Open,2026-02-28,WTA500,Outdoor,Hard,Quarterfinals,3,Paolini J.,Boulter K.,7,69.0,4047,904.0,0.0,6.0,6,3,6,3,2.0,1.0,Completed,1.53,2.5,,,1.62,2.63,1.52,2.47,1.57,2.72,20260228
12,Merida,Merida Open,2026-03-01,WTA500,Outdoor,Hard,Semifinals,3,Frech M.,Zhang S.,57,86.0,1053,821.0,6.0,2.0,6,7,6,3,2.0,1.0,Completed,2.1,1.73,,,2.11,1.75,2.09,1.71,2.24,1.79,20260301
12,Merida,Merida Open,2026-03-01,WTA500,Outdoor,Hard,Semifinals,3,Bucsa C.,Paolini J.,63,7.0,984,4047.0,7.0,5.0,6,4,,,2.0,0.0,Completed,3.4,1.33,,,3.5,1.43,3.02,1.37,3.5,1.39,20260301
12,Merida,Merida Open,2026-03-01,WTA500,Outdoor,Hard,The Final,3,Bucsa C.,Frech M.,63,57.0,984,1053.0,6.0,1.0,4,6,6,4,2.0,1.0,Completed,1.57,2.38,,,1.65,2.38,1.62,2.25,1.7,2.38,20260301
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Cirstea S.,Maria T.,38,59.0,1344,1069.0,6.0,4.0,4,6,6,3,2.0,1.0,Completed,1.1,7.0,,,1.12,7.0,1.1,6.5,1.11,9.4,20260304
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Putintseva Y.,Badosa P.,76,106.0,871,738.0,6.0,4.0,6,2,0,0,2.0,0.0,Completed,2.75,1.44,,,2.8,1.48,2.71,1.44,2.86,1.52,20260304
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Birrell K.,Selekhmeteva O.,69,71.0,925,917.0,6.0,1.0,6,4,,,2.0,0.0,Completed,2.1,1.73,,,2.15,1.75,2.1,1.71,2.32,1.74,20260304
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Potapova A.,Stakusic M.,91,130.0,810,601.0,4.0,6.0,6,1,7,5,2.0,1.0,Completed,2,1.8,,,2.0,1.88,1.92,1.83,2.04,1.94,20260304
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Tomljanovic A.,Ruse E.G.,85,74.0,837,892.0,7.0,5.0,6,2,,,2.0,0.0,Completed,2,1.8,,,2.05,1.8,2.02,1.76,2.1,1.87,20260304
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Gibson T.,Li A.,112,41.0,721,1333.0,6.0,3.0,7,5,,,2.0,0.0,Completed,2.38,1.57,,,2.42,1.6,2.34,1.57,2.56,1.62,20260304
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Sonmez Z.,Kessler M.,80,51.0,851,1193.0,7.0,6.0,6,0,,,2.0,0.0,Completed,2.2,1.67,,,2.3,1.68,2.23,1.63,2.46,1.67,20260304
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Haddad Maia B.,50,67.0,1202,942.0,6.0,1.0,6,7,6,1,2.0,1.0,Completed,1.62,2.3,,,1.68,2.3,1.64,2.21,1.69,2.4,20260304
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Zakharova A.,Seidel E.,86,83.0,831,847.0,6.0,2.0,6,2,,,2.0,0.0,Completed,1.67,2.2,,,1.67,2.25,1.63,2.23,1.67,2.48,20260304
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Sakatsume H.,Parks A.,136,96.0,556,789.0,6.0,4.0,6,3,,,2.0,0.0,Completed,2,1.8,,,2.08,1.81,2.01,1.76,2.2,1.81,20260304
13,Indian Wells,BNP Paribas Open,2026-03-04,WTA1000,Outdoor,Hard,1st Round,3,Jimenez Kasintseva V.,McNally C.,97,68.0,788,928.0,6.0,2.0,6,7,6,4,2.0,1.0,Completed,2.63,1.5,,,3.0,1.5,2.75,1.43,3.3,1.42,20260304
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Blinkova A.,Galfi D.,94,84.0,795,838.0,6.0,4.0,7,5,,,2.0,0.0,Completed,3,1.4,,,3.05,1.44,2.88,1.4,3.05,1.46,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Cristian J.,Tjen J.,35,39.0,1367,1341.0,4.0,6.0,6,4,7,6,2.0,1.0,Completed,2.1,1.73,,,2.25,1.8,2.05,1.74,2.22,1.8,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Rakhimova K.,Andreescu B.,88,165.0,814,444.0,6.0,7.0,6,0,6,1,2.0,1.0,Completed,2.1,1.73,,,2.1,1.76,2.05,1.74,2.18,1.82,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Osorio M.,Stephens S.,61,780.0,1041,43.0,6.0,4.0,6,1,,,2.0,0.0,Completed,1.29,3.75,,,1.3,3.8,1.27,3.65,1.32,3.95,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Yastremska D.,Zhang S.,52,62.0,1170,1039.0,6.0,3.0,6,2,,,2.0,0.0,Completed,1.91,1.91,,,1.95,1.91,1.89,1.86,2.06,1.92,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Krueger A.,Linette M.,82,49.0,849,1234.0,6.0,1.0,6,4,,,2.0,0.0,Completed,2,1.8,,,2.0,1.87,1.94,1.82,2.06,1.92,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Townsend T.,Bouzkova M.,87,33.0,829,1425.0,6.0,2.0,6,1,,,2.0,0.0,Completed,1.8,2.0,,,1.83,2.05,1.77,2.0,1.86,2.14,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Siegemund L.,Marcinko P.,55,72.0,1110,902.0,3.0,6.0,6,3,6,4,2.0,1.0,Completed,2,1.8,,,2.01,1.84,1.96,1.81,2.02,1.97,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Kartal S.,Tararudee L.,54,124.0,1127,632.0,6.0,4.0,6,4,,,2.0,0.0,Completed,1.36,3.2,,,1.38,3.2,1.36,3.07,1.43,3.25,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Vekic D.,Valentova T.,103,47.0,768,1256.0,7.0,6.0,7,6,,,2.0,0.0,Completed,2.63,1.5,,,2.75,1.52,2.55,1.49,2.72,1.57,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Day K.,Jones F.,187,93.0,386,806.0,6.0,3.0,6,1,,,2.0,0.0,Completed,1.67,2.2,,,1.67,2.32,1.61,2.26,1.67,2.46,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Parry D.,Williams V.,111,554.0,724,93.0,6.0,3.0,6,7,6,1,2.0,1.0,Completed,1.25,4.0,,,1.27,4.25,1.25,3.87,1.27,4.4,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Bondar A.,Jacquemot E.,66,63.0,978,1026.0,7.0,6.0,7,5,,,2.0,0.0,Completed,1.5,2.63,,,1.54,2.75,1.5,2.55,1.53,2.84,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Bucsa C.,Vidmanova D.,31,122.0,1436,667.0,6.0,4.0,6,0,,,2.0,0.0,Completed,1.5,2.63,,,1.65,2.65,1.49,2.58,1.56,2.72,20260305
13,Indian Wells,BNP Paribas Open,2026-03-05,WTA1000,Outdoor,Hard,1st Round,3,Tagger L.,Gracheva V.,119,58.0,673,1072.0,6.0,2.0,6,4,,,2.0,0.0,Completed,2.2,1.67,,,2.21,1.73,2.15,1.68,2.36,1.72,20260305
13,Indian Wells,BNP Paribas Open,2026-03-06,WTA1000,Outdoor,Hard,1st Round,3,Hunter S.,Frech M.,234,36.0,301,1348.0,3.0,6.0,7,5,6,3,2.0,1.0,Completed,3.2,1.36,,,3.2,1.42,2.94,1.39,3.3,1.42,20260306
13,Indian Wells,BNP Paribas Open,2026-03-06,WTA1000,Outdoor,Hard,1st Round,3,Siniakova K.,Kenin S.,44,45.0,1269,1267.0,1.0,6.0,6,4,6,1,2.0,1.0,Completed,1.44,2.75,,,1.55,2.75,1.47,2.62,1.51,2.92,20260306
13,Indian Wells,BNP Paribas Open,2026-03-06,WTA1000,Outdoor,Hard,1st Round,3,Volynets K.,Sramkova R.,98,118.0,786,680.0,6.0,1.0,0,0,,,1.0,0.0,Retired,1.73,2.1,,,1.75,2.12,1.71,2.09,1.79,2.22,20260306
13,Indian Wells,BNP Paribas Open,2026-03-06,WTA1000,Outdoor,Hard,1st Round,3,Ruzic A.,Brady J.,57,801.0,1075,40.0,3.0,6.0,6,4,6,2,2.0,1.0,Completed,1.44,2.75,,,1.5,2.85,1.44,2.7,1.51,2.92,20260306
13,Indian Wells,BNP Paribas Open,2026-03-06,WTA1000,Outdoor,Hard,1st Round,3,Baptiste H.,Arango E.,43,108.0,1274,737.0,2.0,6.0,6,2,6,3,2.0,1.0,Completed,1.3,3.5,,,1.35,3.6,1.3,3.45,1.35,3.75,20260306
13,Indian Wells,BNP Paribas Open,2026-03-06,WTA1000,Outdoor,Hard,1st Round,3,Sierra S.,Stearns P.,65,48.0,980,1237.0,7.0,5.0,7,5,,,2.0,0.0,Completed,5,1.17,,,5.0,1.2,4.57,1.18,5.3,1.21,20260306
13,Indian Wells,BNP Paribas Open,2026-03-06,WTA1000,Outdoor,Hard,2nd Round,3,Noskova L.,Bouzas Maneiro J.,14,50.0,2421,1202.0,6.0,3.0,6,3,,,2.0,0.0,Completed,1.4,3.0,,,1.44,3.0,1.4,2.88,1.45,3.1,20260306
13,Indian Wells,BNP Paribas Open,2026-03-06,WTA1000,Outdoor,Hard,2nd Round,3,Gibson T.,Alexandrova E.,112,11.0,721,2918.0,6.0,3.0,7,5,,,2.0,0.0,Completed,2.75,1.44,,,2.9,1.45,2.78,1.42,3.1,1.46,20260306
13,Indian Wells,BNP Paribas Open,2026-03-06,WTA1000,Outdoor,Hard,2nd Round,3,Raducanu E.,Zakharova A.,24,86.0,1645,831.0,6.0,1.0,6,3,,,2.0,0.0,Completed,1.5,2.63,,,1.62,2.75,1.49,2.59,1.56,2.76,20260306
13,Indian Wells,BNP Paribas Open,2026-03-06,WTA1000,Outdoor,Hard,2nd Round,3,Mboko V.,Birrell K.,10,69.0,3211,925.0,6.0,4.0,7,6,,,2.0,0.0,Completed,1.17,5.0,,,1.18,5.0,1.17,4.75,1.23,5.1,20260306
